Index;Season;Episode;Episode_name;Character_name;Type_Dialogue;Dialogue
2376;1;10;After Dark;Nijika Ijichi;Talk;Hey, no worries. It's the same kind of place.
2377;1;10;After Dark;Hitori Gotou;Inner Voice;It is a little scary, but I feel strangely confident. Clubs are the same wherever you—
2378;1;10;After Dark;Hitori Gotou;Talk;It is a little scary, but I feel strangely confident. Clubs are the same wherever you— Th-Thank you for the wonderful concert!
2379;1;10;After Dark;Nijika Ijichi;Talk;Seriously, it hasn't started yet!
2380;1;10;After Dark;Hitori Gotou;Inner Voice;I w-was a fool to think I'd grown as a person...
2381;1;10;After Dark;Nijika Ijichi;Talk;I'm sure they're nice people if you talk to them!
2382;1;10;After Dark;Kikuri Hiroi;Talk;Gin-chan! Mornin'!
2383;1;10;After Dark;Ginjiro Yoshida;Talk;Yeah?
2384;1;10;After Dark;Nijika Ijichi;Talk;I m-miss my sister!
2385;1;10;After Dark;Ikuyo Kita;Talk;It's gotten to Ijichi-senpai too!
2386;1;10;After Dark;Kikuri Hiroi;Talk;This is the manager, Gin-chan!
2387;1;10;After Dark;Nijika Ijichi;Talk;H-Hello!
2388;1;10;After Dark;Ginjiro Yoshida;Talk;Oh, gosh, look at all the cute little buddies you brought! I'm Ginjiro Yoshida, 37 years old! Punk rock's my genre of choice!
2389;1;10;After Dark;Kikuri Hiroi;Talk;The contrast between how he looks and talks kinda shorts out your brain, right? But don't worry. Gin-chan's a nice old guy with the heart of a pure maiden!
2390;1;10;After Dark;Shima Iwashita;Talk;Hey, Hiroi.
2391;1;10;After Dark;Kikuri Hiroi;Talk;Yeah?
2392;1;10;After Dark;Shima Iwashita;Talk;For the millionth time, don't be late.
2393;1;10;After Dark;Eliza Shimizu;Talk;Our rehearsal's already over!
2394;1;10;After Dark;Kikuri Hiroi;Talk;Sorry! But it'll all work out, I bet!
2395;1;10;After Dark;Shima Iwashita;Talk;Are these the members of Kessoku Band?
2396;1;10;After Dark;Nijika Ijichi;Talk;Y-Yes! And you're...
2397;1;10;After Dark;Ryo Yamada;Talk;She's part of SICK HACK.
2398;1;10;After Dark;Shima Iwashita;Talk;I'm Shima, the drummer. A pleasure.
2399;1;10;After Dark;Nijika Ijichi;Talk;It's such a pleasure to meet you!
2400;1;10;After Dark;Shima Iwashita;Talk;I'm sure our Hiroi's caused a lot of trouble for you. If this will in any way make up for it...
2401;1;10;After Dark;Hitori Gotou;Inner Voice;Sh-She's so polite!
2402;1;10;After Dark;Nijika Ijichi;Talk;Oh, th-thank you!
2403;1;10;After Dark;Hitori Gotou;Inner Voice;Maybe the other band members balance her out?
2404;1;10;After Dark;Eliza Shimizu;Talk;I'm Eliza! I lived in England until I was eighteen. This is my third year in Japan. Let's be friends!
2405;1;10;After Dark;Nijika Ijichi;Talk;You came all the way to Japan to be in a band? Do you like J-Rock?
2406;1;10;After Dark;Eliza Shimizu;Talk;No. Actually, I came to Japan for Comiket! I really wanna be in an anisong cover band!
2407;1;10;After Dark;Kikuri Hiroi;Talk;Eliza's always saying anisongs are Japan's real bleeding-edge sound!
2408;1;10;After Dark;Hitori Gotou;Inner Voice;The three of them are... Balanced?
2409;1;10;After Dark;Eliza Shimizu;Talk;I bought this in Asakusa!
2410;1;10;After Dark;Kikuri Hiroi;Talk;Nice one!
2411;1;10;After Dark;Shima Iwashita;Talk;Stop now.
2412;1;10;After Dark;Bartender;Talk;Here you are.
2413;1;10;After Dark;Ikuyo Kita;Talk;Thank you! Look at all the people!
2414;1;10;After Dark;Nijika Ijichi;Talk;There's at least two hundred here.
2415;1;10;After Dark;Hitori Gotou;Talk;I had no idea her band was this popular...
2416;1;10;After Dark;Nijika Ijichi;Talk;By the way, where's Ryo?
2417;1;10;After Dark;Ikuyo Kita;Talk;She was with us just minutes ago... Eh? She's sitting over there!
2418;1;10;After Dark;Nijika Ijichi;Talk;Sh-She's doing... the club classic: the "I'm not like you overexcited sheeple" customer!
2419;1;10;After Dark;Ryo Yamada;Talk;Take in the sound. The sound!
2420;1;10;After Dark;Ikuyo Kita;Talk;Ryo-senpai. What kind of band is SICK HACK, exactly?
2421;1;10;After Dark;Ryo Yamada;Talk;They play psychedelic rock. A genre that spread in the 1960s as a musical expression of drug-induced hallucinations whose influence led to many progressive rock bands getting their start...
2422;1;10;After Dark;Ikuyo Kita;Talk;I've never seen Senpai talk so much about anything.
2423;1;10;After Dark;Hitori Gotou;Talk;I c-can't wait to hear them.
2424;1;10;After Dark;Ikuyo Kita;Talk;Yeah! I'm kinda interested in psychedelic rock!
2425;1;10;After Dark;Ryo Yamada;Talk;Really? I'll bring all my albums tomorrow. It's best for a beginner to start from the second.
2426;1;10;After Dark;Nijika Ijichi;Talk;Better watch what you say, Kita-chan. That kind of line will get you mobbed by fanatics.
2427;1;10;After Dark;Hitori Gotou;Inner Voice;Their band's amazing. The drum's spot-on irregular time signature that keeps you off-balance. The emotional yet overwhelmingly logical playing of the guitar... And the bass forms a wall of sound that supports it all. But the most amazing thing of all... is her overwhelming charisma! For the time they're standing on stage, performers are heroes! A band really is the coolest thing ever!
2428;1;10;After Dark;Kikuri Hiroi;Talk;Bocchi-chan! How'd you like my show?
2429;1;10;After Dark;Hitori Gotou;Talk;I-It was great.
2430;1;10;After Dark;Kikuri Hiroi;Talk;Hey, what's got you so down? We stunk the place up after all?
2431;1;10;After Dark;Hitori Gotou;Talk;N-Not at all. You really were incredible. But I... er... You were really shining up there. I don't think I could... ever...
2432;1;10;After Dark;Kikuri Hiroi;Talk;Lemme fill you in here. Up to high school, I was the gloomy misfit sittin' in a corner of the classroom. Could ya tell? I guess it's true what they say: gloomy people attract. But sometimes I'd imagine what my future was gonna look like, and I'd think, "C'mon, that's lame!" I started playing rock to make my life's course do a 180. At first, I was scared stiff of buying a bass at the music shop or going into a club. The whole reason I started drinking was to chill myself out before our first concert. Everyone's scared when they do something for the first time. But you played just fine, both on the street and at Starry! And you didn't even need alcohol to do it!
2433;1;10;After Dark;Hitori Gotou;Talk;You mean...
2434;1;10;After Dark;Kikuri Hiroi;Talk;Have a little faith in yourself! And if that's not enough, have a drink to take the edge off!
2435;1;10;After Dark;Hitori Gotou;Talk;I-I'm really too young. But I'd like you to come to our culture festival performance.
2436;1;10;After Dark;Kikuri Hiroi;Talk;Yeah, that's the way!
2437;1;10;After Dark;Ginjiro Yoshida;Talk;I'm adding 100,000 to your tab for wall repairs.
2438;1;10;After Dark;Kikuri Hiroi;Talk;Th-That one's partly Bocchi-chan's fault!
2439;1;10;After Dark;Nijika Ijichi;Talk;Okay! Now that the concert's got us all hyped up, let's plot our culture festival setlist! Kita-chan said each band gets fifteen minutes. So that's about three songs, right?
2440;1;10;After Dark;Ikuyo Kita;Talk;H-Hey... C-Can't I let Ryo-senpai have some of mine?
2441;1;10;After Dark;Nijika Ijichi;Talk;No! She needs to learn her lesson for bumming off of Bocchi-chan for so long.
2442;1;10;After Dark;Ryo Yamada;Talk;Ikuyo...
2443;1;10;After Dark;Nijika Ijichi;Talk;Kita-chan! Don't fall for our wicked bandmate's tricks! The three Bs to avoid in a boyfriend are bassist, bassist, and bassist, after all!
2444;1;10;After Dark;Ryo Yamada;Talk;I'll never borrow money from anyone again.
2445;1;10;After Dark;Nijika Ijichi;Talk;Then I gift you this.
2446;1;10;After Dark;Ryo Yamada;Talk;You're kind, Nijika. I love you.
2447;1;10;After Dark;Nijika Ijichi;Talk;The legit gratitude is tugging on my heartstrings, darn it! Just help yourself already!
2448;1;10;After Dark;Ryo Yamada;Talk;I already know our setlist. I've been thinking it over since the culture festival came up.
2449;1;10;After Dark;Nijika Ijichi;Talk;Nice!
2450;1;10;After Dark;Ryo Yamada;Talk;We'll put a Bocchi guitar solo in the second one. To make sure you shine. It's your and Ikuyo's culture festival, remember?
2451;1;10;After Dark;Ikuyo Kita;Talk;But isn't going all-original in the culture festival a bit aggressive?
2452;1;10;After Dark;Nijika Ijichi;Talk;So what? Let's be aggressive!
2453;1;10;After Dark;Ryo Yamada;Talk;And if we bomb, there's four of us. We can split the shame four ways.
2454;1;10;After Dark;Nijika Ijichi;Talk;Ryo, are you trying to push your trauma on the rest of us?
2455;1;10;After Dark;Hitori Gotou;Talk;Guitar solo...
2456;1;10;After Dark;Hitori Gotou;Talk;K-Kita-san?
2457;1;10;After Dark;Ikuyo Kita;Talk;G-Gotoh-san... I... I knew you'd thrown out the culture festival application! But I submitted it anyway. I'm so, so sorry that I lied!
2458;1;10;After Dark;Hitori Gotou;Talk;Th-Thank you for doing it. I w-was pretty freaked out at first, but now I'm kind of looking forward to it. Th-That wouldn't have happened if you hadn't turned in the application. So I'm really grateful. Thank you.
2459;1;10;After Dark;Ikuyo Kita;Talk;Gotoh-san, I'm going to work even harder at practice than ever! So let's make our culture festival concert a success!
2460;1;10;After Dark;Hitori Gotou;Talk;O-Okay.
2461;1;10;After Dark;Ikuyo Kita;Talk;The truth is, I really wanted Gotoh-san to perform at the culture festival. Because Gotoh-san is...
2462;1;10;After Dark;Ikuyo Kita;Talk;Ryo-senpai! Would you be willing to coach me on guitar after work?
2463;1;10;After Dark;Ryo Yamada;Talk;Isn't Bocchi coaching you?
2464;1;10;After Dark;Ikuyo Kita;Talk;Gotoh-san has her own practice to focus on. I want to practice and get better too!
2465;1;10;After Dark;Nijika Ijichi;Talk;You heard her. Humor her, okay?
2466;1;10;After Dark;Ryo Yamada;Talk;My lessons don't come cheap.
2467;1;10;After Dark;Ikuyo Kita;Talk;Okay!
2468;1;10;After Dark;Nijika Ijichi;Talk;How come Bocchi-chan's not with you today?
2469;1;10;After Dark;Ikuyo Kita;Talk;Well... she's got make-up lessons...
2470;1;10;After Dark;Nijika Ijichi;Talk;Bocchi-chan's missing?!
2471;1;11;Duodecimal Sunset;Crowd;Talk;Anyone want a hot dog? Churros!! Class 2-2's doing a haunted house!
2472;1;11;Duodecimal Sunset;Nijika Ijichi;Talk;Boy, even the first day is a total event! Not at all like our school!
2473;1;11;Duodecimal Sunset;Students;Talk;Hey, where do you wanna start? Dunno... I'd love to try Class 2's haunted house! Awesome! Let's do it!
2474;1;11;Duodecimal Sunset;Ryo Yamada;Talk;It's like an entire school of Ikuyos.
2475;1;11;Duodecimal Sunset;Nijika Ijichi;Talk;Well, anyway... I think Bocchi-chan's class is nearby, so let's check that out!
2476;1;11;Duodecimal Sunset;Nijika Ijichi;Talk;Hey, bet this's it! Hi-ho! Is Bocchi-chan in?
2477;1;11;Duodecimal Sunset;Ryo Yamada;Talk;Serve us, Bocchi.
2478;1;11;Duodecimal Sunset;Ikuyo Kita;Talk;Senpai...
2479;1;11;Duodecimal Sunset;Nijika Ijichi;Talk;Kita-chan! Did you come to see Bocchi-chan in her maid costume too?
2480;1;11;Duodecimal Sunset;Ryo Yamada;Talk;Where's the Bocchi-chan maid?
2481;1;11;Duodecimal Sunset;Ikuyo Kita;Talk;About that...
2482;1;11;Duodecimal Sunset;Nijika Ijichi;Talk;What?! Bocchi-chan vanished?!
2483;1;11;Duodecimal Sunset;Students;Talk;She put on her maid costume and said she was going to the bathroom. We haven't seen her since. I wish she could've just told us if she didn't want to do it.
2484;1;11;Duodecimal Sunset;Nijika Ijichi;Talk;You'd think running around the school as a maid would be even more embarrassing... But whatever. Let's get searching!
2485;1;11;Duodecimal Sunset;Ikuyo Kita;Talk;Right!
2486;1;11;Duodecimal Sunset;Nijika Ijichi;Talk;No whining, you!
2487;1;11;Duodecimal Sunset;Nijika Ijichi;Talk;No Bocchi-chan here... Where could she have gone? Maybe we should check all the women's bathrooms?
2488;1;11;Duodecimal Sunset;Ryo Yamada;Talk;All of them?
2489;1;11;Duodecimal Sunset;Ikuyo Kita;Talk;No... Gotoh-san won't be found in such a constantly inhabited location!
2490;1;11;Duodecimal Sunset;Nijika Ijichi;Talk;Aha! Where should we look, then? Teach us, Professor Kita!
2491;1;11;Duodecimal Sunset;Ikuyo Kita;Talk;Allow me to elucidate! It must be uninhabited! It must be damp and depressing. We must search the kinds of ecosystems in which one might find slugs. She might be found beneath a rock, perchance!
2492;1;11;Duodecimal Sunset;Ryo Yamada;Talk;Effortlessly brutal.
2493;1;11;Duodecimal Sunset;Hitori Gotou;Inner Voice;I lied and ran off without thinking about it. I'm gonna make trouble for everyone if I don't get back. But I'll die from embarrassment if my band sees me like this. If only I had my ripe mangos... Welcome home! I long for the warmth of that cardboard box... It's no use. I'm gonna drive myself crazy like this. I need escapism. Let's retreat to the online world. I've been so busy with rehearsals, I haven't looked in ages... My comments section is the nicest place in the world. Every single comment is kind and— C-C-Crud! I-If I don't upload a video, my home... I'll lose my online home!
2494;1;11;Duodecimal Sunset;Hitori Gotou;Inner Voice;H-Huh? When was the last time I uploaded again? I've been so busy, I haven't even had time to think about it... I'll put something up the minute the culture festival's over!
2495;1;11;Duodecimal Sunset;Ikuyo Kita;Talk;Hey, there she is!
2496;1;11;Duodecimal Sunset;Nijika Ijichi;Talk;Bocchi-chan, your whole class is worried about you!
2497;1;11;Duodecimal Sunset;Ryo Yamada;Talk;In a place you'd find slugs... You called it.
2498;1;11;Duodecimal Sunset;Ikuyo Kita;Talk;I feel justified in rummaging through those trash cans and cisterns!
2499;1;11;Duodecimal Sunset;Nijika Ijichi;Talk;Though it sorta stopped feeling like we were looking for a person... Anyway, come on back, would you?
2500;1;11;Duodecimal Sunset;Hitori Gotou;Talk;'Kay...
2501;1;11;Duodecimal Sunset;Nijika Ijichi;Talk;Hey, look! Right here! Kessoku Band It's got our name on it! But of course it does, right?
2502;1;11;Duodecimal Sunset;Ikuyo Kita;Talk;Seeing Kessoku Band's name in our school does feel odd, doesn't it?
2503;1;11;Duodecimal Sunset;Hitori Gotou;Talk;Y-Yeah.
2504;1;11;Duodecimal Sunset;Ryo Yamada;Talk;Don't get too worked up now. You'll just exhaust yourself.
2505;1;11;Duodecimal Sunset;Ikuyo Kita;Talk;R-Right! Let's take the day to just enjoy the culture festival! Right, Gotoh-san?
2506;1;11;Duodecimal Sunset;Hitori Gotou;Inner Voice;Unlike Kita-chan, I've never actually enjoyed a school event...
2507;1;11;Duodecimal Sunset;Crowd;Talk;Line for the Class 2-2 haunted house ends here! One person incoming!
2508;1;11;Duodecimal Sunset;Nijika Ijichi;Talk;I've been really curious about this! You think we can take a little detour?
2509;1;11;Duodecimal Sunset;Ikuyo Kita;Talk;I'd like to try it too! It's getting great reviews!
2510;1;11;Duodecimal Sunset;Nijika Ijichi;Talk;Can we take another detour?
2511;1;11;Duodecimal Sunset;Students;Talk;One chocolate crêpe!
2512;1;11;Duodecimal Sunset;Nijika Ijichi;Talk;Chocolate banana? Or should I go with something more tart?
2513;1;11;Duodecimal Sunset;Ryo Yamada;Talk;Buy both, and give me some.
2514;1;11;Duodecimal Sunset;Ikuyo Kita;Talk;You bet!
2515;1;11;Duodecimal Sunset;Nijika Ijichi;Talk;Hey, no casual extortion.
2516;1;11;Duodecimal Sunset;Nijika Ijichi;Talk;Is that Bocchi-chan?! Here we go... Gotcha!
2517;1;11;Duodecimal Sunset;Students;Talk;Congratulations!
2518;1;11;Duodecimal Sunset;Nijika Ijichi;Talk;Yeah!
2519;1;11;Duodecimal Sunset;Ikuyo Kita;Talk;Nice work, Senpai!
2520;1;11;Duodecimal Sunset;Hitori Gotou;Inner Voice;Eh? It's almost like... Doing the culture festival as a group is actually pretty fun.
2521;1;11;Duodecimal Sunset;Nijika Ijichi;Talk;Easy-peasy!
2522;1;11;Duodecimal Sunset;Ryo Yamada;Talk;Thanks for winning that for me.
2523;1;11;Duodecimal Sunset;Nijika Ijichi;Talk;It's not for you.
2524;1;11;Duodecimal Sunset;Hitori Gotou;Inner Voice;And...
2525;1;11;Duodecimal Sunset;Hitori Gotou;Talk;And... Wh-Where to next?
2526;1;11;Duodecimal Sunset;Nijika Ijichi;Talk;Good enthusiasm! Let's keep going until we do the full circuit!
2527;1;11;Duodecimal Sunset;Ikuyo Kita;Talk;I think you're having too much fun! And Gotoh-san has this... The longer we mess around out here, the later I get back to the maid cafe!" ...look on her face!
2528;1;11;Duodecimal Sunset;Hitori Gotou;Inner Voice;B-Busted!
2529;1;11;Duodecimal Sunset;Students;Talk;Welcome to Class 1-2's maid cafe! Welcome home! Sit right here!
2530;1;11;Duodecimal Sunset;Ikuyo Kita;Talk;Gotoh-san's class really went all-out!
2531;1;11;Duodecimal Sunset;Nijika Ijichi;Talk;They all look so cute!
2532;1;11;Duodecimal Sunset;Ikuyo Kita;Talk;And Gotoh-san's doing a great job standing up straight and looking customers in the eye!
2533;1;11;Duodecimal Sunset;Nijika Ijichi;Talk;I guess working for us really helped her out, huh?
2534;1;11;Duodecimal Sunset;Ryo Yamada;Talk;No! She's just passed out on her feet.
2535;1;11;Duodecimal Sunset;Nijika Ijichi;Talk;You're right!
2536;1;11;Duodecimal Sunset;Ryo Yamada;Talk;Not good. A gang of post-apocalyptic hooligans...
2537;1;11;Duodecimal Sunset;Nijika Ijichi;Talk;Who let them into the school?!
2538;1;11;Duodecimal Sunset;Post-Apocalypse Hooligan;Talk;Hey, babe. How's about you drop the sign and have a little fun with us?! My charge didn't even faze her! She's even got the confidence to make faces at us! She's somethin' else! Forgive us for our arrogance!
